Country,year,AverageTemperature
French Polynesia,1997,26.54308333333334
French Polynesia,1998,26.918166666666664
French Polynesia,1999,26.704333333333334
French Polynesia,2000,26.635833333333334
French Polynesia,2001,26.619333333333334
French Polynesia,2002,26.981916666666667
French Polynesia,2003,26.916416666666674
French Polynesia,2004,26.728916666666663
French Polynesia,2005,26.85291666666667
French Polynesia,2006,26.83475
French Polynesia,2007,26.81258333333334
French Polynesia,2008,26.484083333333334
French Polynesia,2009,27.032083333333343
French Polynesia,2010,26.94141666666667
French Polynesia,2011,26.396833333333337
French Polynesia,2012,26.919833333333333
French Southern And Antarctic Lands,1992,5.181333333333334
French Southern And Antarctic Lands,1993,5.379833333333333
French Southern And Antarctic Lands,1994,5.048666666666667
French Southern And Antarctic Lands,1995,5.2555000000000005
French Southern And Antarctic Lands,1996,5.091583333333333
French Southern And Antarctic Lands,1997,5.470833333333332
French Southern And Antarctic Lands,1998,5.4550833333333335
French Southern And Antarctic Lands,1999,5.120749999999999
French Southern And Antarctic Lands,2000,5.223999999999999
French Southern And Antarctic Lands,2001,5.164833333333333
French Southern And Antarctic Lands,2002,5.1985
French Southern And Antarctic Lands,2003,5.515416666666667
French Southern And Antarctic Lands,2004,5.442583333333334
French Southern And Antarctic Lands,2005,5.456083333333333
French Southern And Antarctic Lands,2006,5.318499999999999
French Southern And Antarctic Lands,2007,5.0512500000000005
French Southern And Antarctic Lands,2008,5.447166666666667
French Southern And Antarctic Lands,2009,5.174916666666667
French Southern And Antarctic Lands,2010,5.638249999999999
French Southern And Antarctic Lands,2011,5.330333333333334
French Southern And Antarctic Lands,2012,5.531583333333334
Gabon,1992,24.240250000000003
Gabon,1993,24.544500000000003
Gabon,1994,24.64708333333333
Gabon,1995,24.936916666666672
Gabon,1996,24.464750000000006
Gabon,1997,24.730416666666667
Gabon,1998,25.394833333333334
Gabon,1999,24.736833333333333
Gabon,2000,24.57241666666667
Gabon,2001,24.513583333333333
Gabon,2002,24.83391666666667
Gabon,2003,24.912000000000003
Gabon,2004,24.853250000000003
Gabon,2005,24.96541666666667
Gabon,2006,25.157750000000004
Gabon,2007,25.06358333333333
Gabon,2008,25.127916666666668
Gabon,2009,25.134666666666664
Gabon,2010,25.221
Gabon,2011,24.730916666666662
Gabon,2012,24.831666666666667
Gambia,1992,28.034333333333333
Gambia,1993,28.24066666666667
Gambia,1994,27.904083333333332
Gambia,1995,28.19008333333333
Gambia,1996,28.298750000000002
Gambia,1997,28.35016666666667
Gambia,1998,28.82608333333334
Gambia,1999,27.757499999999997
Gambia,2000,28.063750000000002
Gambia,2001,28.48975
Gambia,2002,28.547916666666666
Gambia,2003,28.228583333333336
Gambia,2004,28.3725
Gambia,2005,28.605
Gambia,2006,28.177333333333333
Gambia,2007,28.36491666666667
Gambia,2008,28.346083333333336
Gambia,2009,27.959
Gambia,2010,28.802916666666672
Gambia,2011,28.2825
Gambia,2012,28.301666666666666
Gaza Strip,1992,18.551916666666667
Gaza Strip,1993,19.544083333333333
Gaza Strip,1994,20.145249999999997
Gaza Strip,1995,19.622666666666667
Gaza Strip,1996,20.106749999999998
Gaza Strip,1997,19.381333333333334
Gaza Strip,1998,20.566916666666668
Gaza Strip,1999,20.516416666666665
Gaza Strip,2000,19.880916666666668
Gaza Strip,2001,20.560083333333335
Gaza Strip,2002,20.284166666666664
Gaza Strip,2003,20.148833333333332
Gaza Strip,2004,20.07725
Gaza Strip,2005,19.980250000000005
Gaza Strip,2006,19.938666666666666
Gaza Strip,2007,20.284583333333334
Gaza Strip,2008,20.525833333333335
Gaza Strip,2009,20.418083333333332
Gaza Strip,2010,21.904249999999994
Gaza Strip,2011,19.848416666666665
Gaza Strip,2012,20.580083333333334
Georgia,1992,7.390916666666667
Georgia,1993,7.397833333333332
Georgia,1994,8.718333333333332
Georgia,1995,9.427583333333335
Georgia,1996,9.117916666666668
Georgia,1997,8.550666666666666
Georgia,1998,9.85875
Georgia,1999,9.769166666666669
Georgia,2000,9.311166666666667
Georgia,2001,9.861749999999999
Georgia,2002,9.206
Georgia,2003,8.804583333333335
Georgia,2004,9.218583333333333
Georgia,2005,9.4135
Georgia,2006,9.40375
Georgia,2007,9.525916666666667
Georgia,2008,9.308583333333333
Georgia,2009,9.552083333333334
Georgia,2010,11.102416666666668
Georgia,2011,8.523749999999998
Georgia,2012,9.787333333333333
Germany,1992,9.505833333333333
Germany,1993,8.6335
Germany,1994,9.847000000000001
Germany,1995,9.033499999999998
Germany,1996,7.374416666666668
Germany,1997,9.048666666666666
Germany,1998,9.17175
Germany,1999,9.620750000000001
Germany,2000,10.020416666666666
Germany,2001,9.090416666666666
Germany,2002,9.637333333333334
Germany,2003,9.494250000000001
Germany,2004,9.053416666666664
Germany,2005,9.128416666666665
Germany,2006,9.706000000000001
Germany,2007,9.9975
Germany,2008,9.642166666666666
Germany,2009,9.359166666666665
Germany,2010,8.008999999999999
Germany,2011,9.819583333333334
Germany,2012,9.227166666666667
Ghana,1992,26.833250000000003
Ghana,1993,27.088916666666666
Ghana,1994,26.96608333333334
Ghana,1995,27.212249999999997
Ghana,1996,27.13083333333333
Ghana,1997,27.072916666666668
Ghana,1998,27.6635
Ghana,1999,27.119916666666665
Ghana,2000,27.245916666666663
Ghana,2001,27.27875
Ghana,2002,27.401083333333332
Ghana,2003,27.5335
Ghana,2004,27.415833333333335
Ghana,2005,27.60116666666667
Ghana,2006,27.58158333333333
Ghana,2007,27.62766666666667
Ghana,2008,27.367833333333333
Ghana,2009,27.557583333333337
Ghana,2010,27.935
Ghana,2011,27.59975
Ghana,2012,27.2795
Greece,1992,14.785333333333334
Greece,1993,15.040583333333332
Greece,1994,16.044666666666664
Greece,1995,15.102250000000003
Greece,1996,14.84675
Greece,1997,14.763250000000001
Greece,1998,15.506083333333336
Greece,1999,15.992166666666668
Greece,2000,15.673333333333332
Greece,2001,15.931583333333334
Greece,2002,15.622333333333335
Greece,2003,15.472583333333333
Greece,2004,15.455666666666668
Greece,2005,15.175333333333334
Greece,2006,15.21266666666667
Greece,2007,16.083250000000003
Greece,2008,16.054916666666667
Greece,2009,15.956166666666666
Greece,2010,16.371250000000003
Greece,2011,15.261333333333331
Greece,2012,16.0395
Greenland,1992,-19.5845
Greenland,1993,-19.267166666666668
Greenland,1994,-18.641916666666663
Greenland,1995,-18.239500000000003
Greenland,1996,-17.300333333333334
Greenland,1997,-17.997833333333332
Greenland,1998,-17.139
Greenland,1999,-18.25425
Greenland,2000,-17.367916666666666
Greenland,2001,-17.596416666666666
Greenland,2002,-16.820416666666663
Greenland,2003,-16.256249999999998
Greenland,2004,-17.301166666666663
Greenland,2005,-16.15125
Greenland,2006,-17.114333333333335
Greenland,2007,-17.074166666666667
Greenland,2008,-17.389916666666668
Greenland,2009,-17.316416666666672
Greenland,2010,-15.546333333333335
Greenland,2011,-17.174333333333333
Greenland,2012,-16.77225
Grenada,1992,27.157083333333336
Grenada,1993,27.34841666666666
Grenada,1994,27.251000000000005
Grenada,1995,27.635333333333335
Grenada,1996,27.286250000000006
Grenada,1997,27.452333333333332
Grenada,1998,27.945999999999998
Grenada,1999,27.463916666666666
Grenada,2000,27.190916666666666
Grenada,2001,27.507166666666667
Grenada,2002,27.531166666666667
Grenada,2003,27.7165
Grenada,2004,27.474749999999997
Grenada,2005,27.907999999999998
Grenada,2006,27.74366666666666
Grenada,2007,27.590999999999998
Grenada,2008,27.36366666666667
Grenada,2009,27.62675
Grenada,2010,28.108916666666673
Grenada,2011,27.66208333333333
Grenada,2012,27.636416666666666
Guadeloupe,1992,26.800833333333333
Guadeloupe,1993,26.842833333333335
Guadeloupe,1994,26.826083333333333
Guadeloupe,1995,27.257249999999996
Guadeloupe,1996,26.851916666666668
Guadeloupe,1997,27.19725
Guadeloupe,1998,27.5005
Guadeloupe,1999,27.014999999999997
Guadeloupe,2000,26.78833333333333
Guadeloupe,2001,27.145249999999994
Guadeloupe,2002,27.232916666666668
Guadeloupe,2003,27.386750000000006
Guadeloupe,2004,27.0415
Guadeloupe,2005,27.509083333333326
Guadeloupe,2006,27.360583333333334
Guadeloupe,2007,27.382416666666668
Guadeloupe,2008,26.861666666666668
Guadeloupe,2009,27.164666666666665
Guadeloupe,2010,27.655666666666672
Guadeloupe,2011,27.176499999999994
Guadeloupe,2012,27.318250000000003
Guam,1992,27.115416666666665
Guam,1993,27.24275
Guam,1994,27.360083333333332
Guam,1995,27.227249999999998
Guam,1996,27.38333333333333
Guam,1997,27.41158333333333
Guam,1998,27.659666666666666
Guam,1999,27.586333333333332
Guam,2000,27.48166666666667
Guam,2001,27.595000000000002
Guam,2002,27.405500000000004
Guam,2003,27.265333333333334
Guam,2004,27.54641666666667
Guam,2005,27.465666666666664
Guam,2006,27.42883333333334
Guam,2007,27.402083333333337
Guam,2008,27.48391666666667
Guam,2009,27.387249999999995
Guam,2010,27.250416666666666
Guam,2011,27.248916666666673
Guam,2012,27.39158333333333
Guatemala,1992,23.790750000000003
Guatemala,1993,23.776333333333337
Guatemala,1994,24.021666666666672
Guatemala,1995,23.960666666666665
Guatemala,1996,23.45008333333333
Guatemala,1997,24.07683333333333
Guatemala,1998,24.306499999999996
Guatemala,1999,23.41841666666667
Guatemala,2000,23.428833333333333
Guatemala,2001,23.584416666666673
Guatemala,2002,23.833583333333333
Guatemala,2003,23.99383333333334
Guatemala,2004,23.797916666666666
Guatemala,2005,23.94825
Guatemala,2006,23.808249999999997
Guatemala,2007,23.8185
Guatemala,2008,23.48208333333334
Guatemala,2009,23.939916666666672
Guatemala,2010,23.687583333333333
Guatemala,2011,23.82083333333333
Guatemala,2012,23.848166666666668
Guernsey,1992,11.448916666666664
Guernsey,1993,11.187666666666665
Guernsey,1994,12.080666666666668
Guernsey,1995,12.187083333333334
Guernsey,1996,11.016916666666667
Guernsey,1997,12.098666666666666
Guernsey,1998,11.846166666666667
Guernsey,1999,12.34525
Guernsey,2000,11.918999999999999
Guernsey,2001,11.876416666666664
Guernsey,2002,12.245083333333332
Guernsey,2003,12.2355
Guernsey,2004,11.950333333333333
Guernsey,2005,12.050083333333333
Guernsey,2006,12.18725
Guernsey,2007,12.227666666666666
Guernsey,2008,11.761583333333334
Guernsey,2009,11.73258333333333
Guernsey,2010,10.960833333333333
Guernsey,2011,12.49575
Guernsey,2012,11.644333333333336
Guinea,1992,25.78408333333334
Guinea,1993,26.027833333333334
Guinea,1994,25.755416666666665
Guinea,1995,25.946083333333334
Guinea,1996,26.10075
Guinea,1997,25.985666666666663
Guinea,1998,26.519666666666666
Guinea,1999,25.841916666666673
Guinea,2000,25.969166666666666
Guinea,2001,26.288499999999996
Guinea,2002,26.514833333333332
Guinea,2003,26.409750000000003
Guinea,2004,26.404166666666665
Guinea,2005,26.50725
Guinea,2006,26.120583333333332
Guinea,2007,26.317333333333334
Guinea,2008,26.287750000000003
Guinea,2009,26.325666666666667
Guinea,2010,26.59725
Guinea,2011,26.343
Guinea,2012,26.06316666666667
Guinea Bissau,1992,27.245500000000003
Guinea Bissau,1993,27.4525
Guinea Bissau,1994,27.182666666666666
Guinea Bissau,1995,27.373333333333335
Guinea Bissau,1996,27.493000000000006
Guinea Bissau,1997,27.436000000000003
Guinea Bissau,1998,27.97233333333334
Guinea Bissau,1999,27.149916666666666
Guinea Bissau,2000,27.288833333333333
Guinea Bissau,2001,27.66358333333333
Guinea Bissau,2002,27.79516666666667
Guinea Bissau,2003,27.463583333333332
Guinea Bissau,2004,27.633333333333336
Guinea Bissau,2005,27.959
Guinea Bissau,2006,27.352166666666673
Guinea Bissau,2007,27.51825
Guinea Bissau,2008,27.58366666666667
Guinea Bissau,2009,27.310416666666665
Guinea Bissau,2010,27.918916666666664
Guinea Bissau,2011,27.491083333333336
Guinea Bissau,2012,27.4815
Guyana,1992,26.503583333333335
Guyana,1993,26.31041666666667
Guyana,1994,26.430250000000004
Guyana,1995,26.888
Guyana,1996,26.487583333333337
Guyana,1997,26.736166666666662
Guyana,1998,27.138499999999997
Guyana,1999,26.423750000000002
Guyana,2000,26.393583333333336
Guyana,2001,26.577
Guyana,2002,26.608083333333337
Guyana,2003,27.003666666666664
Guyana,2004,26.8715
Guyana,2005,27.068333333333328
Guyana,2006,26.821083333333334
Guyana,2007,26.70875
Guyana,2008,26.619000000000003
Guyana,2009,27.101583333333338
Guyana,2010,27.116083333333336
Guyana,2011,26.683416666666663
Guyana,2012,26.800166666666666
Haiti,1992,26.671833333333336
Haiti,1993,26.619583333333335
Haiti,1994,27.105249999999998
Haiti,1995,27.104250000000004
Haiti,1996,26.65608333333333
Haiti,1997,27.54583333333333
Haiti,1998,27.395416666666673
Haiti,1999,26.850166666666667
Haiti,2000,26.598583333333334
Haiti,2001,27.013750000000005
Haiti,2002,27.24966666666666
Haiti,2003,27.334333333333337
Haiti,2004,27.177666666666667
Haiti,2005,27.180583333333335
Haiti,2006,27.22225
Haiti,2007,27.28825
Haiti,2008,26.927166666666665
Haiti,2009,27.145166666666665
Haiti,2010,27.002333333333336
Haiti,2011,26.943583333333336
Haiti,2012,27.045083333333338
Heard Island And Mcdonald Islands,1992,2.5665833333333334
Heard Island And Mcdonald Islands,1993,2.5933333333333333
Heard Island And Mcdonald Islands,1994,2.622166666666667
Heard Island And Mcdonald Islands,1995,2.8247500000000003
Heard Island And Mcdonald Islands,1996,2.7661666666666664
Heard Island And Mcdonald Islands,1997,2.977583333333333
Heard Island And Mcdonald Islands,1998,3.006083333333333
Heard Island And Mcdonald Islands,1999,2.655583333333333
Heard Island And Mcdonald Islands,2000,2.885
Heard Island And Mcdonald Islands,2001,2.8484999999999996
Heard Island And Mcdonald Islands,2002,2.8509166666666665
Heard Island And Mcdonald Islands,2003,3.250833333333333
Heard Island And Mcdonald Islands,2004,3.017916666666667
Heard Island And Mcdonald Islands,2005,2.9121666666666663
Heard Island And Mcdonald Islands,2006,2.8084166666666666
Heard Island And Mcdonald Islands,2007,2.604916666666667
Heard Island And Mcdonald Islands,2008,3.08025
Heard Island And Mcdonald Islands,2009,2.601583333333333
Heard Island And Mcdonald Islands,2010,3.110583333333333
Heard Island And Mcdonald Islands,2011,2.7475833333333335
Heard Island And Mcdonald Islands,2012,3.0570833333333334
Honduras,1992,25.461583333333333
Honduras,1993,25.291999999999998
Honduras,1994,25.67583333333333
Honduras,1995,25.832166666666666
Honduras,1996,25.179333333333332
Honduras,1997,25.83966666666667
Honduras,1998,26.09925
Honduras,1999,25.218833333333333
Honduras,2000,25.153666666666666
Honduras,2001,25.154749999999996
Honduras,2002,25.43258333333333
Honduras,2003,25.548750000000002
Honduras,2004,25.463916666666666
Honduras,2005,25.62641666666666
Honduras,2006,25.589916666666667
Honduras,2007,25.383416666666665
Honduras,2008,25.107833333333335
Honduras,2009,25.51858333333333
Honduras,2010,25.24566666666667
Honduras,2011,25.474249999999998
Honduras,2012,25.260583333333326
Hong Kong,1992,22.63225
Hong Kong,1993,22.82825
Hong Kong,1994,23.238750000000007
Hong Kong,1995,22.548916666666667
Hong Kong,1996,22.866833333333336
Hong Kong,1997,23.00175
Hong Kong,1998,23.73783333333333
Hong Kong,1999,23.3985
Hong Kong,2000,23.2015
Hong Kong,2001,23.36791666666667
Hong Kong,2002,23.598583333333334
Hong Kong,2003,23.417
Hong Kong,2004,23.247416666666666
Hong Kong,2005,23.056916666666666
Hong Kong,2006,23.536
Hong Kong,2007,23.57166666666667
Hong Kong,2008,22.901583333333335
Hong Kong,2009,23.351166666666668
Hong Kong,2010,23.143833333333333
Hong Kong,2011,22.768166666666662
Hong Kong,2012,23.217
Hungary,1992,10.996333333333332
Hungary,1993,10.120916666666668
Hungary,1994,11.545416666666668
Hungary,1995,10.30275
Hungary,1996,9.357000000000001
Hungary,1997,9.871916666666666
Hungary,1998,10.361833333333333
Hungary,1999,10.655
Hungary,2000,11.700333333333333
Hungary,2001,10.523749999999998
Hungary,2002,11.432083333333333
Hungary,2003,10.597916666666668
Hungary,2004,10.3115
Hungary,2005,9.942583333333332
Hungary,2006,10.629083333333334
Hungary,2007,11.707250000000002
Hungary,2008,11.531083333333335
Hungary,2009,11.381083333333335
Hungary,2010,10.347833333333334
Hungary,2011,10.877
Hungary,2012,11.293666666666667
Iceland,1992,1.7690833333333336
Iceland,1993,1.7032499999999995
Iceland,1994,1.5843333333333334
Iceland,1995,1.0682500000000001
Iceland,1996,2.3195000000000006
Iceland,1997,2.223666666666667
Iceland,1998,1.60775
Iceland,1999,1.84225
Iceland,2000,2.10325
Iceland,2001,2.364916666666667
Iceland,2002,2.6658333333333335
Iceland,2003,3.340833333333333
Iceland,2004,2.9484166666666667
Iceland,2005,2.2003333333333335
Iceland,2006,2.6824999999999997
Iceland,2007,2.5614166666666667
Iceland,2008,2.3129166666666667
Iceland,2009,2.464
Iceland,2010,2.6764166666666664
Iceland,2011,2.3154166666666662
Iceland,2012,2.463416666666667
India,1992,24.222916666666663
India,1993,24.408666666666672
India,1994,24.29641666666667
India,1995,24.429749999999995
India,1996,24.436916666666672
India,1997,24.04733333333333
India,1998,24.755416666666665
India,1999,24.659833333333335
India,2000,24.498
India,2001,24.581916666666668
India,2002,24.913
India,2003,24.649916666666666
India,2004,24.634583333333335
India,2005,24.49541666666667
India,2006,24.732083333333332
India,2007,24.649916666666666
India,2008,24.406000000000006
India,2009,25.146666666666658
India,2010,25.05083333333333
India,2011,24.41558333333333
India,2012,24.640833333333337
Indonesia,1992,26.17016666666667
Indonesia,1993,26.138833333333334
Indonesia,1994,26.08425
Indonesia,1995,26.229666666666663
Indonesia,1996,26.215000000000003
Indonesia,1997,26.371916666666664
Indonesia,1998,26.75475
Indonesia,1999,26.133499999999998
Indonesia,2000,26.190250000000002
Indonesia,2001,26.32975
Indonesia,2002,26.529
Indonesia,2003,26.445500000000006
Indonesia,2004,26.43483333333333
Indonesia,2005,26.45375
Indonesia,2006,26.381750000000007
Indonesia,2007,26.29308333333334
Indonesia,2008,26.065250000000002
Indonesia,2009,26.455000000000002
Indonesia,2010,26.537000000000003
Indonesia,2011,26.202250000000003
Indonesia,2012,26.322083333333335
Iran,1992,16.949749999999998
Iran,1993,17.741083333333332
Iran,1994,18.386
Iran,1995,18.40791666666667
Iran,1996,18.206416666666666
Iran,1997,18.303250000000002
Iran,1998,19.16991666666667
Iran,1999,19.15791666666667
Iran,2000,18.892083333333336
Iran,2001,19.47383333333334
Iran,2002,19.142416666666666
Iran,2003,18.915166666666668
Iran,2004,19.149916666666666
Iran,2005,18.806666666666665
Iran,2006,19.211916666666667
Iran,2007,18.74041666666667
Iran,2008,18.90491666666667
Iran,2009,19.1095
Iran,2010,20.09016666666667
Iran,2011,18.915416666666665
Iran,2012,18.959666666666664
Iraq,1992,20.68583333333333
Iraq,1993,21.90308333333333
Iraq,1994,22.642416666666666
Iraq,1995,22.430999999999997
Iraq,1996,23.01375
Iraq,1997,21.921166666666668
Iraq,1998,23.455416666666665
Iraq,1999,23.493333333333336
Iraq,2000,22.988833333333336
Iraq,2001,23.517083333333336
Iraq,2002,22.89558333333333
Iraq,2003,22.95941666666667
Iraq,2004,22.778916666666664
Iraq,2005,22.696083333333334
Iraq,2006,22.90433333333333
Iraq,2007,23.015000000000004
Iraq,2008,23.118166666666667
Iraq,2009,22.998083333333337
Iraq,2010,24.650333333333336
Iraq,2011,22.593249999999998
Iraq,2012,23.428916666666666
Ireland,1992,9.789
Ireland,1993,9.641583333333333
Ireland,1994,9.884833333333331
Ireland,1995,10.518916666666668
Ireland,1996,9.591166666666668
Ireland,1997,10.6835
Ireland,1998,10.4595
Ireland,1999,10.458166666666669
Ireland,2000,10.13075
Ireland,2001,10.023083333333334
Ireland,2002,10.420666666666667
Ireland,2003,10.522416666666667
Ireland,2004,10.439083333333334
Ireland,2005,10.575750000000001
Ireland,2006,10.654166666666667
Ireland,2007,10.842666666666666
Ireland,2008,10.15875
Ireland,2009,10.15725
Ireland,2010,9.258166666666666
Ireland,2011,10.345416666666667
Ireland,2012,10.035833333333333
Isle Of Man,1992,9.905583333333333
Isle Of Man,1993,9.428416666666665
Isle Of Man,1994,9.876916666666666
Isle Of Man,1995,10.436583333333333
Isle Of Man,1996,9.332666666666666
Isle Of Man,1997,10.53775
Isle Of Man,1998,10.368666666666668
Isle Of Man,1999,10.522250000000001
Isle Of Man,2000,10.257583333333335
Isle Of Man,2001,9.971333333333332
Isle Of Man,2002,10.524166666666666
Isle Of Man,2003,10.574666666666667
Isle Of Man,2004,10.596083333333333
Isle Of Man,2005,10.576333333333332
Isle Of Man,2006,10.823666666666666
Isle Of Man,2007,10.809083333333334
Isle Of Man,2008,10.236666666666666
Isle Of Man,2009,10.294833333333333
Isle Of Man,2010,9.103249999999997
Isle Of Man,2011,10.708666666666666
Isle Of Man,2012,9.909916666666666
Israel,1992,19.028666666666666
Israel,1993,19.975416666666668
Israel,1994,20.500333333333334
Israel,1995,20.043333333333333
Israel,1996,20.52808333333333
Israel,1997,19.82316666666667
Israel,1998,20.96641666666667
Israel,1999,20.892166666666665
Israel,2000,20.230416666666667
Israel,2001,20.929750000000002
Israel,2002,20.728333333333335
Israel,2003,20.614
Israel,2004,20.4905
Israel,2005,20.43775
Israel,2006,20.409166666666668
Israel,2007,20.701583333333332
Israel,2008,20.930083333333336
Israel,2009,20.831416666666666
Israel,2010,22.311166666666665
Israel,2011,20.331249999999997
Israel,2012,21.006083333333333
Italy,1992,13.58175
Italy,1993,13.409666666666666
Italy,1994,14.284833333333333
Italy,1995,13.234083333333333
Italy,1996,13.006999999999998
Italy,1997,13.838833333333332
Italy,1998,13.662333333333336
Italy,1999,13.762999999999998
Italy,2000,14.1255
Italy,2001,13.954250000000002
Italy,2002,13.934
Italy,2003,14.296916666666668
Italy,2004,13.559833333333332
Italy,2005,13.028583333333332
Italy,2006,13.787333333333335
Italy,2007,14.073333333333336
Italy,2008,13.881250000000001
Italy,2009,14.052916666666667
Italy,2010,13.324916666666669
Italy,2011,14.173166666666665
Italy,2012,14.079
Jamaica,1992,26.720416666666665
Jamaica,1993,26.522999999999996
Jamaica,1994,26.911
Jamaica,1995,26.89391666666667
Jamaica,1996,26.474833333333333
Jamaica,1997,27.199166666666667
Jamaica,1998,27.235583333333334
Jamaica,1999,26.535666666666668
Jamaica,2000,26.46941666666667
Jamaica,2001,26.70308333333334
Jamaica,2002,27.00075
Jamaica,2003,27.06583333333333
Jamaica,2004,26.903833333333335
Jamaica,2005,26.834999999999997
Jamaica,2006,27.034166666666664
Jamaica,2007,27.013916666666663
Jamaica,2008,26.621499999999997
Jamaica,2009,26.860166666666668
Jamaica,2010,26.52125
Jamaica,2011,26.640583333333336
Jamaica,2012,26.885083333333338
Japan,1992,12.484250000000001
Japan,1993,12.055166666666667
Japan,1994,13.229749999999997
Japan,1995,12.475416666666668
Japan,1996,12.082833333333333
Japan,1997,12.752416666666667
Japan,1998,13.244750000000002
Japan,1999,13.080083333333333
Japan,2000,12.833833333333336
Japan,2001,12.450000000000001
Japan,2002,12.837333333333333
Japan,2003,12.507
Japan,2004,13.435666666666668
Japan,2005,12.555916666666667
Japan,2006,12.757083333333334
Japan,2007,13.192166666666665
Japan,2008,12.874916666666666
Japan,2009,12.933833333333332
Japan,2010,13.215583333333333
Japan,2011,12.737749999999998
Japan,2012,12.565666666666667
Jersey,1992,11.448916666666664
Jersey,1993,11.187666666666665
Jersey,1994,12.080666666666668
Jersey,1995,12.187083333333334
Jersey,1996,11.016916666666667
Jersey,1997,12.098666666666666
Jersey,1998,11.846166666666667
Jersey,1999,12.34525
Jersey,2000,11.918999999999999
Jersey,2001,11.876416666666664
Jersey,2002,12.245083333333332
Jersey,2003,12.2355
Jersey,2004,11.950333333333333
Jersey,2005,12.050083333333333
Jersey,2006,12.18725
Jersey,2007,12.227666666666666
Jersey,2008,11.761583333333334
Jersey,2009,11.73258333333333
Jersey,2010,10.960833333333333
Jersey,2011,12.49575
Jersey,2012,11.644333333333336
Jordan,1992,18.604916666666664
Jordan,1993,19.679916666666667
Jordan,1994,20.265583333333336
Jordan,1995,19.847916666666666
Jordan,1996,20.422
Jordan,1997,19.484583333333333
Jordan,1998,20.773583333333335
Jordan,1999,20.62116666666667
Jordan,2000,20.045250000000003
Jordan,2001,20.730833333333333
Jordan,2002,20.322833333333335
Jordan,2003,20.33141666666667
Jordan,2004,20.25525
Jordan,2005,20.137416666666667
Jordan,2006,20.173333333333332
Jordan,2007,20.43975
Jordan,2008,20.572750000000003
Jordan,2009,20.498500000000003
Jordan,2010,22.227999999999998
Jordan,2011,20.114500000000003
Jordan,2012,20.820249999999998
Kazakhstan,1992,5.809666666666668
Kazakhstan,1993,4.702249999999999
Kazakhstan,1994,5.536500000000001
Kazakhstan,1995,7.335333333333335
Kazakhstan,1996,5.100833333333333
Kazakhstan,1997,7.065333333333334
Kazakhstan,1998,6.248916666666667
Kazakhstan,1999,6.9755
Kazakhstan,2000,6.761416666666668
Kazakhstan,2001,6.813083333333334
Kazakhstan,2002,7.301583333333334
Kazakhstan,2003,6.131416666666669
Kazakhstan,2004,7.393000000000001
Kazakhstan,2005,6.998833333333333
Kazakhstan,2006,6.869833333333332
Kazakhstan,2007,7.155166666666666
Kazakhstan,2008,7.028916666666667
Kazakhstan,2009,6.382083333333333
Kazakhstan,2010,6.710000000000001
Kazakhstan,2011,5.69625
Kazakhstan,2012,6.075416666666668
Kenya,1992,24.408916666666666
Kenya,1993,24.281583333333334
Kenya,1994,24.52491666666667
Kenya,1995,24.475333333333328
Kenya,1996,24.453
Kenya,1997,24.56475
Kenya,1998,24.590999999999998
Kenya,1999,24.57058333333333
Kenya,2000,24.71666666666667
Kenya,2001,24.45833333333334
Kenya,2002,24.661749999999998
Kenya,2003,24.858333333333334
Kenya,2004,24.867083333333337
Kenya,2005,25.13366666666667
Kenya,2006,24.820083333333333
Kenya,2007,24.788750000000004
Kenya,2008,24.649749999999997
Kenya,2009,25.228083333333334
Kenya,2010,24.961249999999996
Kenya,2011,24.96575
Kenya,2012,24.925416666666667
Kingman Reef,1992,27.64141666666667
Kingman Reef,1993,27.505166666666668
Kingman Reef,1994,27.708333333333332
Kingman Reef,1995,27.895583333333335
Kingman Reef,1996,27.819999999999997
Kingman Reef,1997,27.905583333333336
Kingman Reef,1998,27.765500000000003
Kingman Reef,1999,27.306750000000005
Kingman Reef,2000,27.453916666666668
Kingman Reef,2001,27.82291666666667
Kingman Reef,2002,28.00741666666667
Kingman Reef,2003,28.136416666666666
Kingman Reef,2004,28.03741666666667
Kingman Reef,2005,28.164083333333334
Kingman Reef,2006,28.081500000000002
Kingman Reef,2007,27.789916666666667
Kingman Reef,2008,27.495
Kingman Reef,2009,27.989
Kingman Reef,2010,27.84866666666667
Kingman Reef,2011,27.672833333333333
Kingman Reef,2012,27.679416666666665
Kiribati,1992,27.287333333333336
Kiribati,1993,27.138583333333333
Kiribati,1994,27.247083333333332
Kiribati,1995,27.46591666666667
Kiribati,1996,27.353499999999997
Kiribati,1997,27.496333333333336
Kiribati,1998,27.465999999999998
Kiribati,1999,26.93541666666667
Kiribati,2000,27.07925
Kiribati,2001,27.392250000000004
Kiribati,2002,27.657916666666665
Kiribati,2003,27.767083333333336
Kiribati,2004,27.683666666666667
Kiribati,2005,27.814083333333333
Kiribati,2006,27.756
Kiribati,2007,27.295416666666668
Kiribati,2008,26.961000000000002
Kiribati,2009,27.66616666666667
Kiribati,2010,27.53166666666667
Kiribati,2011,27.160666666666668
Kiribati,2012,27.3385
Kuwait,1992,24.30033333333333
Kuwait,1993,25.361833333333333
Kuwait,1994,25.842333333333332
Kuwait,1995,25.491749999999996
Kuwait,1996,26.327916666666663
Kuwait,1997,25.315833333333334
Kuwait,1998,26.67075000000001
Kuwait,1999,26.836833333333335
Kuwait,2000,26.376083333333337
Kuwait,2001,26.654750000000003
